[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The system is : 
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Linux
[2023-11-08 16:21:48] INFO  (0x0000000001797e58) SLog (:-1)] - Histogram Thread is running
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure range comboBox value is changed to 32us~10ms
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Get the exposure range of 32us~10ms :[32,10000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Get the suitable unit (us)(1) of range [32,10000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The current exposure value 0 is less than the min value 32
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Because the exposure range is changed, so refresh the value of SpinBox and Slider
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the value 32 to SpinBox and the change of SpinBox will invoke the change of slider
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure spinbox value changed, the current value is 32 * 1
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure time 32 was changed to 32 in us
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure slider value changed, the current value is 32
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure slider value changed but the value is as same as the last:32,so return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the suitable range for the SpinBox according to the ComboBox:[32,10000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the suitable range for the Slider according to the ComboBox:[32,10000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Because the current value is out of range, so set the edge value of the range edge, the value is:32
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure send interval is less than 200ms and the force flag is false, so return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure range comboBox value is changed to 1~100ms
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Get the exposure range of 1~100ms :[1000,100000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Get the suitable unit (ms)(1000) of range [1000,100000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The current exposure value 32 is less than the min value 1000
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Because the exposure range is changed, so refresh the value of SpinBox and Slider
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - In order to set the value 1000 to SpinBox, the SpinBox's min range changed to be 1(Because the current unit is (ms))
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the value 1 to SpinBox and the change of SpinBox will invoke the change of slider
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure spinbox value changed, the current value is 1 * 1000
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure time 1 was changed to 1000 in us
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> The exposure slider value changed, the current value is 1000
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure slider value changed but the value is as same as the last:1000,so return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure send interval is less than 200ms and the force flag is false, so return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the suitable range for the SpinBox according to the ComboBox:[1,100]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Set the suitable range for the Slider according to the ComboBox:[1000,100000]
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Because the current value is out of range, so set the edge value of the range edge, the value is:1000
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The exposure send interval is less than 200ms and the force flag is false, so return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - The record files default save path is : /home/john/ASICAP
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: Slider value changed to be 5
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: Slider value changed to be 50
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: edit value changed to be 0.1
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: change the slider value to be 5 homologously
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: Slider value changed to be 5
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: the value not comes from setting value and do not send signal
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: edit value changed to be 1
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: change the slider value to be 50 homologously
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Gamma: Slider value changed to be 50
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Gamma: the time interval is less than 100ms and return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Contrast: Slider value changed to be 20
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Contrast: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Contrast: edit value changed to be 1
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Contrast: change the slider value to be 20 homologously
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Contrast: the value not comes from setting value and do not send signal
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Brightness: Slider value changed to be 127
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Brightness: Slider's value change is not triggered by action, return directly
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - >>> Display Brightness: edit value changed to be 1
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Brightness: change the slider value to be 127 homologously
[2023-11-08 16:21:48] INFO  (0x000000000155fa70) SLog (:-1)] - Display Brightness: the value not comes from setting value and do not send signal
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - The version is : V1.6.2
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - 1 cameras detected
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - ZWO ASI120MC-S(ID:0) was detected.
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - Record: setBayer init: 0
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - SDK version : 1, 14, 0315
[2023-11-08 16:21:50] INFO  (0x000000000155fa70) SLog (:-1)] - Set ZWO ASI120MC-S(ID:0) as the current camera
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - >>> open button was clicked, the camera ID is 0
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - Set camera param, Name: OpenCamera, Value: 0
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - Set action: 0
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - Start to capture of camera 0
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - ==========Open camera and start to get video==========(Camera ID:0)
[2023-11-08 16:21:51] INFO  (0x000000000155fa70) SLog (:-1)] - Open camera succeessfully.
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] - Initialize camera succeessfully.
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] - The camera status:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] - Get the control caps
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] - The number of controls is : 14,it displays as follows : 
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   Gain : Gain
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:50
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   Exposure : Exposure Time(us)
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:2000000000
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:64
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:14000
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:2000
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   WB_R : White balance: Red component
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:3
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:52
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:52
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   WB_B : White balance: Blue component
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:4
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:95
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:95
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   Offset : offset
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:5
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:20
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   BandWidth : The total data transfer rate percentage
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:6
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:40
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:50
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:50
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   Flip : Flip: 0->None 1->Horiz 2->Vert 3->Both
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:9
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:3
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   OverCLK : Over clocking percentage
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:7
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:30
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   AutoExpMaxGain : Auto exposure maximum gain value
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:10
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:50
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:50
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -   AutoExpMaxExpMS : Auto exposure maximum exposure value(unit ms)
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       ControlType:11
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Max Value:60000
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Min Value:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Default Value:100
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsAutoSupported:0
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       IsWritable:1
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current Value:30
[2023-11-08 16:21:52] INFO  (0x000000000155fa70) SLog (:-1)] -       Current IsAuto:0
